attribute_id,attribute_name,DisToAll,Chicken,Pizza,Burger,Salad,Pasta,Sushi,Steak,Tacos,Soup,Sandwich,Fries,Hotdog,Curry,Rice,Fish,Cake
1337,harvested,1.29232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933346,0.358979,0
1338,webshow,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1339,triamcinolone,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1340,organic,1.41421,0,0,0,0,0,0,0,0,0.707107,0,0,0,0,0,0.707107,0
1341,visit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1342,angler,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1343,fishing,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1344,grilse,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1345,fermented,2.319,0.421637,0,0,0.632456,0.210819,0,0,0.421637,0.316228,0,0.316228,0,0,0,0,0
1346,cultivator,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1347,porcellio,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1348,chilis,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1349,plantain,1.46059,0.365148,0,0,0.182574,0,0,0,0,0.912871,0,0,0,0,0,0,0
1350,coreceptor,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1351,findlaw,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1352,smaller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1353,inside-out,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1354,dentalium,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1355,well-regulated,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1356,frisee,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1357,reheated,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1358,medium-size,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1359,nayi,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1360,malt,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1361,hoverboard,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1362,descarga,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1363,socle,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1364,peanuts,2.3094,0.288675,0,0,0,0,0,0.288675,0,0.288675,0.288675,0.57735,0,0,0.57735,0,0
1365,simmer,1.38675,0,0,0,0,0.83205,0,0,0,0.5547,0,0,0,0,0,0,0
1366,red/black,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1367,moroi,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1368,chipboard,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1369,tossers,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1370,broccoli,1.69775,0.727607,0,0,0.485071,0.485071,0,0,0,0,0,0,0,0,0,0,0
1371,cumming,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1372,conch,1.41421,0.707107,0,0,0,0,0,0,0,0,0.707107,0,0,0,0,0,0
1373,confectionery,1.96116,0,0.588348,0.392232,0,0,0,0,0,0,0.588348,0.392232,0,0,0,0,0
1374,trap,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1375,walgreens,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,yos,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1377,cornbread,2,0.05,0.05,0,0.9,0.15,0,0.05,0,0.1,0.2,0.3,0,0.1,0,0,0.1
1378,brownies,1.22885,0,0,0,0,0,0,0,0,0,0.163846,0.0819232,0,0,0,0,0.983078
1379,bats,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1380,poisonous,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1381,ross,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1382,kabab,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1383,soda,2.21321,0.260378,0.390567,0,0,0.260378,0,0,0,0.130189,0,0.520756,0,0,0,0,0.650945
1384,farfalle,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1385,nate,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1386,mug,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1387,cut,1.15079,0.164399,0,0,0,0,0,0,0,0,0,0,0,0,0.986394,0,0
1388,need,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1389,pub,1.56893,0,0.588348,0.784465,0,0,0,0,0,0,0.196116,0,0,0,0,0,0
1390,campbell,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1391,vinaigrette,1.86602,0,0,0,0.933008,0.127228,0,0.169638,0,0.127228,0.127228,0.169638,0,0.127228,0,0,0.0848189
1392,street-corner,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1393,small-sized,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1394,baltimore-based,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1395,stackhouse,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1396,minestrone,1.75412,0,0,0,0.0877058,0.350823,0,0,0.613941,0.701646,0,0,0,0,0,0,0
1397,satay,1.54031,0.70014,0,0,0,0,0.140028,0,0.70014,0,0,0,0,0,0,0,0
1398,shark-like,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1399,islamics,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1400,aldi,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,cherry,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1402,table,1.34164,0,0,0,0.447214,0,0,0,0,0,0,0,0,0,0,0,0.894427
1403,exported,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1404,tiramisu,1.54303,0,0,0,0,0.154303,0,0,0.771517,0,0,0,0,0,0,0,0.617213
1405,precooked,1.88562,0,0,0,0,0,0,0.471405,0.471405,0.235702,0,0.707107,0,0,0,0,0
1406,greasy,3.15682,0.185695,0.247594,0,0.309492,0.371391,0.309492,0.247594,0.123797,0.309492,0.495188,0.247594,0,0,0,0,0.309492
1407,ripe,1.88982,0.377964,0,0,0.755929,0,0,0,0,0.377964,0,0,0,0,0,0,0.377964
1408,munchies,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1409,self-pitying,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1410,gatecrasher,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1411,wrapper,1.21268,0,0,0,0,0,0,0,0,0,0.970142,0,0,0,0,0,0.242536
1412,nabisco,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,vuitton,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,chains,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,glazed,2.42487,0.23094,0,0,0.46188,0.34641,0,0.69282,0.11547,0.11547,0.23094,0,0,0,0,0,0.23094
1416,starbucks,1.36438,0,0.496139,0.868243,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,needed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1418,keeping,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1419,ready,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1420,eggnog,1.88562,0,0.471405,0,0,0,0,0,0,0.471405,0,0.707107,0,0,0,0,0.235702
1421,gift,1.26491,0,0.948683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316228
1422,ahold,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,tappa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1424,harutaeographa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1425,carving,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1426,porchetta,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1427,hearty,2,0,0.25,0,0.75,0.25,0,0.25,0.5,0,0,0,0,0,0,0,0
1428,piloti,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1429,beedies,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1430,softswitch,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1431,staple,1.54303,0.154303,0,0,0,0,0,0,0,0.617213,0,0,0,0,0.771517,0,0
1432,collards,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1433,luscious,1.34164,0,0,0,0,0,0,0,0.447214,0,0,0,0,0,0,0,0.894427
1434,decorating,2.13809,0,0.534522,0,0.267261,0.534522,0,0,0,0.534522,0,0,0,0,0,0,0.267261
1435,pool,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1436,referring,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1437,specialty,1.62503,0.154765,0.928588,0.232147,0,0,0,0,0,0.0773823,0.232147,0,0,0,0,0,0
1438,arby,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,zapme,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1440,responde,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1441,3034,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1442,visits,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1443,spring,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1444,garnished,1.69775,0,0,0,0.121268,0.363803,0,0.848875,0,0.363803,0,0,0,0,0,0,0
1445,teaspoon,1.10432,0,0,0,0,0,0,0,0,0.110432,0,0,0,0.993884,0,0,0
1446,jhatka,1.41421,0,0,0,0,0,0.707107,0,0.707107,0,0,0,0,0,0,0,0
1447,leek,1.50756,0,0,0,0.904534,0.301511,0,0,0,0.301511,0,0,0,0,0,0,0
1448,retailer,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,extractor,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1450,lc3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1451,native,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1452,susceptible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1453,sannidhi,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1454,duga,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1455,kickstand,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1456,pat,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1457,plant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1458,fare,1.38675,0,0.5547,0,0,0,0.83205,0,0,0,0,0,0,0,0,0,0
1459,juice,2.16513,0.488901,0.069843,0,0,0.488901,0,0,0,0.209529,0,0,0,0.279372,0,0,0.628587
1460,scrape,1.60357,0,0,0,0,0.801784,0,0,0,0.267261,0,0,0,0,0,0,0.534522
1461,cubes,2.76081,0.439219,0.188237,0,0.250982,0.313728,0,0.313728,0,0.376473,0.125491,0.188237,0,0,0,0,0.56471
1462,cutlets,1.21268,0.970142,0,0,0,0,0,0,0,0.242536,0,0,0,0,0,0,0
1463,pans,1.1767,0,0,0,0,0.196116,0,0,0,0,0,0,0,0,0,0,0.980581
1464,toasts,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1465,miso,2.04656,0.481543,0,0,0.722315,0.361158,0,0,0.240772,0.240772,0,0,0,0,0,0,0
1466,fastfood,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,lvmh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,adams,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1469,cartons,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1470,broad-shouldered,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1471,epiphyllum,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1472,whole,1.80739,0.129099,0,0,0,0,0,0,0,0.645497,0,0,0,0,0,0.645497,0.387298
1473,wbbh,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1474,piece,1.56893,0.588348,0.196116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784465
1475,chocoholic,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1476,ready-made,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1477,pour,1.51097,0,0,0,0,0.824163,0,0,0,0.137361,0,0,0,0,0,0,0.549442
1478,tomatoes,2.29366,0.417029,0,0,0.417029,0,0,0,0,0.208514,0,0,0,0.417029,0.625543,0,0.208514
1479,hand-rolled,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1480,carryout,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1481,popsicles,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1482,grown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1483,gratins,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1484,grandmet,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,corridos,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1486,donut,1.54303,0,0.771517,0.617213,0,0,0,0,0,0,0.154303,0,0,0,0,0,0
1487,kerb,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1488,diabolik,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1489,cafeteria,1.21268,0,0.970142,0,0,0,0,0,0,0,0.242536,0,0,0,0,0,0
1490,cafes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,rull,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1492,huckster,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1493,normal-sized,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1494,easyriders,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1495,woot,1.34164,0,0,0,0,0,0,0,0.447214,0,0,0,0.894427,0,0,0,0
1496,goulash,1.63299,0,0,0,0,0,0,0,0.408248,0.816497,0,0.408248,0,0,0,0,0
1497,styrofoam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1498,squirrels,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1499,feeding,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1500,baguettes,1.41421,0,0,0,0,0,0,0,0.707107,0,0,0.707107,0,0,0,0,0
1501,hayyat,1.63299,0,0,0.408248,0,0.408248,0,0,0,0,0,0.816497,0,0,0,0,0
1502,taylor,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1503,dunn,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1504,kelp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1505,slaw,1.63299,0,0,0,0.816497,0.408248,0,0.408248,0,0,0,0,0,0,0,0,0
1506,wrappers,2.23607,0.745356,0.149071,0,0,0.149071,0,0,0.298142,0.298142,0,0.447214,0,0,0,0,0.149071
1507,rotisserie,2.13809,0.267261,0.534522,0,0,0,0,0,0.534522,0.267261,0.534522,0,0,0,0,0,0
1508,chuck,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1509,neapolitan,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,rarely,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1511,canvas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1512,squab,1.59,0.212,0,0,0,0,0,0.635999,0.741998,0,0,0,0,0,0,0,0
1513,balsamic,1.34164,0,0,0,0.894427,0.447214,0,0,0,0,0,0,0,0,0,0,0
1514,pita,1.8,0,0,0,0.7,0.1,0,0,0,0.5,0,0,0,0,0,0,0.5
1515,delhaize,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,wendy,1.38675,0,0,0.83205,0,0,0,0,0,0,0,0,0,0.5547,0,0,0
1517,brooks,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1518,petroleum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1519,busaidi,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1520,paddy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1521,tapioca,1.26491,0,0,0,0.316228,0,0,0,0,0,0,0,0,0,0,0,0.948683
1522,vakit,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1523,dljdirect,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1524,aysel,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1525,granola,2.52982,0,0.316228,0,0.316228,0.632456,0.474342,0,0.158114,0.158114,0,0,0.158114,0,0,0,0.316228
1526,quacks,1.15079,0,0,0,0,0,0.986394,0,0.164399,0,0,0,0,0,0,0,0
1527,microwaved,1.26491,0,0,0,0,0,0,0,0,0.316228,0,0.948683,0,0,0,0,0
1528,consumed,1.41421,0,0,0,0,0,0,0,0,0.707107,0,0,0,0,0.707107,0,0
1529,trigger-happy,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1530,sawhorse,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1531,tjong,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1532,contimporanul,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1533,possibile,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1534,brioche,2.47487,0,0.176777,0,0.353553,0.53033,0,0.353553,0,0.353553,0,0.176777,0,0,0,0,0.53033
1535,tongs,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1536,wood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1537,compote,1.61645,0,0,0,0.359211,0.179605,0,0,0.179605,0,0,0,0,0,0,0,0.898027
1538,noisemaker,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1539,radish,1.41421,0,0,0,0.707107,0,0,0,0,0.707107,0,0,0,0,0,0,0
1540,parsley,2.03026,0.156174,0,0,0.312348,0.312348,0,0,0,0.624695,0,0,0,0.624695,0,0,0
1541,shahtoosh,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1542,paprika,1.1767,0,0,0,0,0.196116,0,0,0,0.980581,0,0,0,0,0,0,0
1543,shoe,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544,anderson,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1545,pillory,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1546,shivaree,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1547,tisane,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1548,boules,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1549,handi,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1550,kinara,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1551,debrusk,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1552,kindergartener,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1553,paperboy,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1554,concoctions,1.21268,0,0,0,0,0.970142,0,0,0.242536,0,0,0,0,0,0,0,0
1555,typically,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1556,ramekins,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1557,soft,2.33126,0.466252,0,0,0,0.186501,0,0,0,0.466252,0,0,0,0,0.279751,0.373002,0.559503
1558,agricultural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1559,myanmar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1560,specimens,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1561,cure-all,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1562,language-learning,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1563,calcium-dependent,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1564,bratwurst,1.26491,0,0,0,0,0,0,0,0,0,0.316228,0.948683,0,0,0,0,0
1565,beverages,1.4,0.8,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0
1566,eggs,1.8015,0.548282,0,0,0,0,0,0,0,0.234978,0.078326,0,0,0,0,0.78326,0.156652
1567,psychologizing,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1568,dhyāna,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1569,eurotrash,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1570,detritus,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1571,cantate,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1572,zestfully,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1573,drumkit,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1574,somua,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1575,barbacoa,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1576,crustaceans,1.19312,0,0,0,0,0,0,0,0,0.21693,0,0,0,0,0,0.976187,0
1577,prometeo,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1578,greenie,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1579,whinny,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1580,dressings,1.26491,0,0,0,0.948683,0.316228,0,0,0,0,0,0,0,0,0,0,0
1581,napkins,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1582,tangerine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1583,lavender,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1584,cheesesteak,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1585,vanderhaeghe,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1586,shochu,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1587,eidolon,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1588,strawberry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1589,chop,2.32655,0.536895,0,0,0.23862,0.536895,0,0.536895,0.11931,0.23862,0.059655,0,0,0,0,0,0.059655
1590,walker,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1591,import,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1592,scraping,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1593,fridge,1.7693,0,0.294884,0,0,0,0.884652,0,0,0.294884,0.147442,0,0,0,0,0,0.147442
1594,smurfing,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1595,confit,2.16525,0.797724,0,0,0.113961,0.341882,0,0.341882,0,0.227921,0.113961,0.227921,0,0,0,0,0
1596,pecans,1.96396,0.218218,0,0,0.654654,0.218218,0,0,0,0.654654,0,0,0,0,0,0,0.218218
1597,condi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1598,quanjude,1.66667,0.666667,0,0,0,0,0.666667,0.333333,0,0,0,0,0,0,0,0,0
1599,aspic,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1600,cappuccino,1.75562,0,0.819288,0,0,0.234082,0,0,0.234082,0,0,0,0,0,0,0,0.468165
1601,pinguis,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1602,huisgenoot,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1603,peas,2.03701,0.428845,0,0,0.428845,0.107211,0,0.107211,0,0.214423,0,0,0,0,0,0,0.750479
1604,melts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1605,desired,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1606,kangaroo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1607,organisms,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1608,dense,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1609,contamination,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1610,rockband,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1611,segno,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1612,tasting,2,0,0,0,0.125,0.375,0.75,0,0,0.5,0.125,0,0,0,0,0,0.125
1613,cat,1.70561,0.426401,0,0,0,0,0,0,0,0.213201,0.213201,0,0,0,0,0.852803,0
1614,frothy,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1615,feta,2.46598,0.164399,0,0,0.164399,0.493197,0,0.493197,0,0.493197,0.328798,0.328798,0,0,0,0,0
1616,potpie,1.34164,0.894427,0,0,0,0,0,0.447214,0,0,0,0,0,0,0,0,0
1617,cloves,1.34164,0.894427,0,0,0,0,0,0,0,0.447214,0,0,0,0,0,0,0
1618,ribs,1.69706,0.282843,0,0,0,0,0,0.848528,0,0.424264,0.141421,0,0,0,0,0,0
1619,romarin,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1620,glop,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1621,gently,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1622,administaff,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1623,octo,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1624,slurpee,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1625,pests,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1626,parlors,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,hazardous,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1628,quacking,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1629,primroses,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1630,ponds,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1631,small,1.04438,0.0454077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998969,0
1632,send,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1633,pipsqueak,1.70561,0,0,0,0,0,0,0.426401,0.639602,0.639602,0,0,0,0,0,0,0
1634,grated,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1635,soil,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1636,sabmiller,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,rodding,1.1767,0,0,0,0,0,0.980581,0,0,0,0,0,0.196116,0,0,0,0
1638,laundry,2.032,0,0.762001,0,0,0.381,0.381,0,0,0.254,0,0,0,0,0,0,0.254
1639,farm,1.45297,0.0764719,0,0,0,0,0,0,0,0,0,0,0,0,0.841191,0.535303,0
1640,daiquiri,1.38675,0,0,0,0,0,0,0,0.5547,0,0,0,0.83205,0,0,0,0
